Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
2762925005,2021-09-23 00:18:12,2021-09-22 14:54:00,,Illinois,815,No Subject Provided,
7752575777,2021-09-23 00:18:18,2021-09-22 14:13:00,,Hawaii,808,Dropped call or no message,
3123139195,2021-09-23 00:18:42,2021-09-22 17:20:00,Ingleside,Texas,806,Other,Y
7759644355,2021-09-23 00:18:45,2021-09-20 00:00:00,,Nevada,702,No Subject Provided,
2085797902,2021-09-23 00:18:56,2021-09-22 14:17:00,,Hawaii,808,Dropped call or no message,
8602594936,2021-09-23 00:18:57,2021-09-17 18:29:00,South Windsor,Connecticut,860,Dropped call or no message,Y
8652294234,2021-09-23 00:19:03,2021-09-22 19:50:00,,Tennessee,865,No Subject Provided,Y
8304836140,2021-09-23 00:19:14,2021-09-22 16:27:00,,Texas,830,Dropped call or no message,Y
2185933110,2021-09-23 00:19:17,2021-09-20 00:00:00,,Nevada,702,No Subject Provided,
3123139195,2021-09-23 00:19:20,2021-09-22 17:20:00,Ingleside,Texas,806,Other,N
8088676088,2021-09-23 00:19:35,2021-09-22 14:24:00,,Hawaii,808,Dropped call or no message,N
3155101892,2021-09-23 00:19:52,2021-09-18 00:00:00,,Nevada,702,No Subject Provided,
8605065218,2021-09-23 00:20:03,2021-09-21 11:05:00,South Windsor,Connecticut,860,Dropped call or no message,Y
3123139195,2021-09-23 00:20:13,2021-09-22 00:00:00,Ingleside,Texas,806,Other,N
7752279592,2021-09-23 00:20:13,2021-09-22 14:29:00,,Hawaii,808,Dropped call or no message,N
7025648556,2021-09-23 00:20:25,2021-09-16 00:00:00,,Nevada,702,No Subject Provided,
3123139195,2021-09-23 00:20:40,2021-09-22 00:00:00,Ingleside,Texas,806,Other,N
8335361100,2021-09-23 00:20:53,2021-09-16 00:00:00,,Nevada,702,No Subject Provided,
3602916770,2021-09-23 00:20:56,2021-09-22 14:45:00,,Hawaii,808,Dropped call or no message,N
17806760508and,2021-09-23 00:21:19,2021-09-21 12:00:00,Arlington,Virginia,703,"Calls pretending to be government, businesses, or family and friends",N
7756443134,2021-09-23 00:21:20,2021-09-16 00:00:00,,Nevada,702,No Subject Provided,
2032355716,2021-09-23 00:21:35,2021-09-22 08:02:00,South Windsor,Connecticut,860,Other,Y
8065896328,2021-09-23 00:21:55,2021-09-22 00:00:00,Ingleside,Texas,806,Other,N
7137896384,2021-09-23 00:21:58,2021-09-22 18:00:00,,Texas,830,Warranties  & protection plans,Y
8774467335,2021-09-23 00:22:48,2021-09-22 14:35:00,,Arizona,520,"Energy, solar,  & utilities",Y
8606133615,2021-09-23 00:22:52,2021-09-22 12:39:00,South Windsor,Connecticut,860,Dropped call or no message,Y
8175410238,2021-09-23 00:22:53,2021-09-22 16:47:00,Ingleside,Texas,806,Other,N
7024730920,2021-09-23 00:22:59,2021-09-12 00:00:00,,Nevada,702,No Subject Provided,
6193839650,2021-09-23 00:23:53,2021-09-22 13:53:00,San Diego,California,619,Warranties  & protection plans,Y
4235128984,2021-09-23 00:24:45,2021-09-22 17:36:00,,Tennessee,865,No Subject Provided,Y
9563140577,2021-09-23 00:25:35,2021-09-22 18:09:00,Ingleside,Texas,806,Other,N
2622978950,2021-09-23 00:27:20,2021-09-22 09:11:00,Milwaukee,Wisconsin,262,Warranties  & protection plans,N
4092098269,2021-09-23 00:28:41,2021-09-20 00:00:00,Austin,Texas,512,Warranties  & protection plans,Y
,2021-09-23 00:29:27,2021-09-22 14:47:00,Sunnyvale,California,650,"Calls pretending to be government, businesses, or family and friends",Y
2029520423,2021-09-23 00:30:42,2021-09-22 13:18:00,,California,408,Work from home  & other ways to make money,Y
3343782710,2021-09-23 00:32:00,2021-09-21 12:16:00,Crane Hill,Alabama,256,Warranties  & protection plans,Y
5717868406,2021-09-23 00:32:24,2021-09-21 07:12:00,,California,408,Warranties  & protection plans,Y
,2021-09-23 00:32:49,2021-09-19 00:00:00,,Connecticut,203,No Subject Provided,Y
5616903344,2021-09-23 00:33:34,2021-09-22 23:29:00,,Illinois,309,No Subject Provided,Y
9405390398,2021-09-23 00:34:02,2021-09-21 08:22:00,Burleson,Texas,817,Dropped call or no message,
7078586015,2021-09-23 00:34:02,2021-09-21 09:48:00,,California,408,Warranties  & protection plans,Y
6314500288,2021-09-23 00:34:25,2021-09-22 09:09:00,San Jacinto,California,951,Warranties  & protection plans,Y
9095394713,2021-09-23 00:35:23,2021-09-21 07:12:00,,California,408,Warranties  & protection plans,Y
7167225474,2021-09-23 00:35:42,2021-09-22 13:15:00,,New York,914,No Subject Provided,Y
7595639,2021-09-23 00:36:58,2021-09-22 16:21:00,Colorado Springs,Colorado,719,Other,Y
3213466857,2021-09-23 00:36:58,2021-09-23 00:00:00,melbourne,Florida,321,Other,
8443492170,2021-09-23 00:37:08,2021-09-22 14:39:00,Crane Hill,Alabama,256,Medical  & prescriptions,N
2099009154,2021-09-23 00:37:47,2021-09-22 07:57:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
2099009154,2021-09-23 00:38:36,2021-09-22 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
5412044444,2021-09-23 00:45:11,2021-09-22 11:50:00,Eugene,Oregon,541,No Subject Provided,
6028052341,2021-09-23 00:45:19,2021-09-22 15:04:00,Wickenburg,Arizona,623,Other,N
8433991713,2021-09-23 00:48:19,2021-09-08 14:02:00,Little River,South Carolina,843,"Calls pretending to be government, businesses, or family and friends",Y
6197278461,2021-09-23 00:51:17,2021-09-22 11:15:00,Brentwood,California,619,Other,N
6592213277,2021-09-23 00:51:59,2021-09-21 12:06:00,,Alabama,205,Warranties  & protection plans,Y
7015103087,2021-09-23 00:55:28,2021-09-21 00:00:00,Federal Way,Washington,949,Other,Y
3465157662,2021-09-23 00:57:30,2021-09-22 17:28:00,Valparaiso,Florida,850,Other,Y
2678187030,2021-09-23 00:58:04,2021-09-22 19:50:00,,California,415,Dropped call or no message,N
9894878979,2021-09-23 00:59:15,2021-09-22 12:29:00,,California,415,Dropped call or no message,N
4154964323,2021-09-23 00:59:25,2021-09-08 14:32:00,Richmond,Kentucky,415,Warranties  & protection plans,Y
4156871391,2021-09-23 01:00:37,2021-09-14 12:58:00,Richmond,Kentucky,415,Warranties  & protection plans,Y
5022515745,2021-09-23 01:02:22,2021-09-22 18:10:00,irvington,Kentucky,502,Other,N
9515308372,2021-09-23 01:05:32,2021-09-22 17:10:00,Riverside,California,951,Other,Y
9514175665,2021-09-23 01:06:39,2021-09-22 09:09:00,Riverside,California,951,Other,Y
2162941293,2021-09-23 01:08:11,2021-09-15 17:15:00,Riverside,California,951,Other,Y
4699825004,2021-09-23 01:10:05,2021-09-20 14:30:00,MASS,Massachusetts,401,Medical  & prescriptions,N
2163662598,2021-09-23 01:10:07,2021-09-22 19:18:00,,Ohio,216,No Subject Provided,Y
8178038857,2021-09-23 01:13:31,2021-09-21 17:39:00,Burleson,Texas,817,Dropped call or no message,Y
8666688047,2021-09-23 01:14:31,2021-09-22 14:14:00,Langlois,Oregon,541,Dropped call or no message,Y
6284323823,2021-09-23 01:20:34,2021-09-22 14:25:00,,California,510,Dropped call or no message,Y
,2021-09-23 01:25:42,2021-09-22 13:45:00,Newton,Massachusetts,617,Other,N
0478022491,2021-09-23 01:28:09,2021-09-23 15:19:00,Melbourne,,617,"Calls pretending to be government, businesses, or family and friends",Y
7072527574,2021-09-23 01:28:15,2021-09-22 17:00:00,napa,California,707,Dropped call or no message,Y
6829464662,2021-09-23 01:28:55,2021-09-22 17:10:00,Burleson,Texas,817,Dropped call or no message,Y
8883817989,2021-09-23 01:29:18,2021-09-22 20:00:00,napa,California,707,Dropped call or no message,Y
3077635349,2021-09-23 01:37:31,2021-09-16 19:18:00,,California,818,Other,Y
8555863119,2021-09-23 01:39:02,2021-09-22 17:53:00,conklin,New York,855,Other,Y
3073656522,2021-09-23 01:39:34,2021-09-18 18:37:00,,California,818,Other,Y
2543214974,2021-09-23 01:39:43,2021-09-22 12:40:00,Wabash,Indiana,765,Other,Y
3479974170,2021-09-23 01:40:27,2021-09-22 19:42:00,Selden,New York,631,Warranties  & protection plans,Y
3073656522,2021-09-23 01:40:32,2021-09-22 15:19:00,,California,818,Other,Y
8033949366,2021-09-23 01:41:47,2021-09-22 16:51:00,,South Carolina,803,No Subject Provided,Y
2163401581,2021-09-23 01:42:00,2021-09-22 15:51:00,salt lake city,Utah,801,Other,N
2192166266,2021-09-23 01:42:45,2021-09-22 14:54:00,Wabash,Indiana,765,Other,Y
8883815256,2021-09-23 01:44:17,2021-09-22 13:50:00,,South Carolina,803,No Subject Provided,Y
7372844827,2021-09-23 01:44:40,2021-09-22 12:50:00,Owasso,Oklahoma,214,Other,Y
5513162871,2021-09-23 01:45:29,2021-09-22 15:27:00,Wabash,Indiana,765,Other,Y
8033937422,2021-09-23 01:46:40,2021-09-22 11:09:00,,South Carolina,803,No Subject Provided,Y
7017125484,2021-09-23 01:47:16,2021-09-22 16:10:00,LANGDON,North Dakota,701,Other,Y
4699566891,2021-09-23 01:47:45,2021-09-22 15:59:00,Owasso,Oklahoma,214,Medical  & prescriptions,Y
2543215535,2021-09-23 01:47:51,2021-09-22 17:06:00,Wabash,Indiana,765,Other,Y
3048458553,2021-09-23 01:47:53,2021-09-22 10:41:00,Moundsville,West Virginia,304,Other,Y
4793515216,2021-09-23 01:49:19,2021-09-21 18:19:00,,South Carolina,803,No Subject Provided,Y
6092973070,2021-09-23 01:51:17,2021-09-22 20:55:00,Sterrett,Alabama,205,Other,Y
2392068206,2021-09-23 01:52:51,2021-09-22 08:02:00,SOUTH SAN FRANCISCO,California,650,Medical  & prescriptions,Y
6592083950,2021-09-23 01:52:57,2021-09-21 20:05:00,Sterrett,Alabama,205,Other,Y
5185958524,2021-09-23 01:53:11,2021-09-22 15:29:00,New York,New York,917,Warranties  & protection plans,Y
2252956866,2021-09-23 01:53:52,2021-09-22 11:08:00,SOUTH SAN FRANCISCO,California,650,Medical  & prescriptions,Y
6465984154,2021-09-23 01:53:56,2021-09-22 12:00:00,Dayton,Ohio,937,"Calls pretending to be government, businesses, or family and friends",N
6092973070,2021-09-23 01:54:02,2021-09-21 18:25:00,Sterrett,Alabama,205,Other,Y
9099398532,2021-09-23 01:54:13,2021-07-04 10:15:00,Commerce,California,909,Other,Y
8036447131,2021-09-23 01:54:30,2021-09-21 12:52:00,,South Carolina,803,No Subject Provided,Y
6507424658,2021-09-23 01:54:38,2021-09-22 13:47:00,SOUTH SAN FRANCISCO,California,650,Dropped call or no message,Y
6203500944,2021-09-23 01:55:07,2021-09-21 17:30:00,Sterrett,Alabama,205,Other,Y
8565994360,2021-09-23 01:55:33,2021-09-22 14:16:00,SOUTH SAN FRANCISCO,California,650,Dropped call or no message,
2053748031,2021-09-23 01:56:14,2021-09-21 12:33:00,Sterrett,Alabama,205,Other,Y
8008153685,2021-09-23 01:56:58,2021-09-21 17:36:00,Walnut Creek,California,925,Dropped call or no message,Y
8033107947,2021-09-23 01:57:14,2021-09-20 14:16:00,,South Carolina,803,No Subject Provided,Y
6092973070,2021-09-23 01:57:19,2021-09-21 09:38:00,Sterrett,Alabama,205,Other,Y
6508702255,2021-09-23 01:57:30,2021-09-22 14:23:00,SOUTH SAN FRANCISCO,California,650,Other,N
4102918566,2021-09-23 01:57:45,2021-09-22 19:11:00,Walnut Creek,California,925,Dropped call or no message,Y
5592069697,2021-09-23 01:58:31,2021-09-22 09:41:00,Walnut Creek,California,925,Dropped call or no message,Y
2056448827,2021-09-23 01:58:34,2021-09-21 09:37:00,Sterrett,Alabama,205,Other,Y
6503762133,2021-09-23 01:58:45,2021-09-22 15:02:00,SOUTH SAN FRANCISCO,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
2059647157,2021-09-23 01:59:39,2021-09-20 14:37:00,Sterrett,Alabama,205,Other,Y
6507302798,2021-09-23 01:59:50,2021-09-22 15:37:00,SOUTH SAN FRANCISCO,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
8037163217,2021-09-23 02:00:07,2021-09-20 13:25:00,,South Carolina,803,No Subject Provided,Y
6193743150,2021-09-23 02:00:59,2021-09-22 15:48:00,SOUTH SAN FRANCISCO,California,650,Medical  & prescriptions,Y
6823380286,2021-09-23 02:01:50,2021-09-20 11:38:00,Sterrett,Alabama,205,Other,Y
8038774794,2021-09-23 02:02:26,2021-09-14 19:47:00,,South Carolina,803,No Subject Provided,Y
2397909088,2021-09-23 02:02:30,2021-09-08 16:19:00,Lake City,Florida,386,Medical  & prescriptions,N
3346282153,2021-09-23 02:02:58,2021-09-20 11:52:00,Sterrett,Alabama,205,Other,Y
,2021-09-23 02:03:30,2021-09-22 15:17:00,Cypress,California,337,Other,N
2058124602,2021-09-23 02:04:37,2021-09-20 09:00:00,Sterrett,Alabama,205,Other,Y
2397909088,2021-09-23 02:04:58,2021-09-01 16:26:00,Lake City,Florida,386,Medical  & prescriptions,N
8885922579,2021-09-23 02:05:22,2021-09-14 18:37:00,,South Carolina,803,No Subject Provided,Y
8662658654,2021-09-23 02:06:25,2021-09-22 14:21:00,,California,650,No Subject Provided,N
2562282622,2021-09-23 02:06:12,2021-09-17 10:37:00,Sterrett,Alabama,205,Other,Y
2056153378,2021-09-23 02:08:05,2021-09-16 17:27:00,Sterrett,Alabama,205,Other,Y
3373078258,2021-09-23 02:09:04,2021-09-14 16:58:00,,South Carolina,803,No Subject Provided,Y
3347200704,2021-09-23 02:09:40,2021-09-15 16:23:00,Sterrett,Alabama,205,Other,Y
6592212136,2021-09-23 02:10:46,2021-09-15 15:36:00,Sterrett,Alabama,205,Other,Y
6053352222,2021-09-23 02:11:18,2021-09-14 16:28:00,,South Carolina,803,No Subject Provided,Y
8056643961,2021-09-23 02:11:52,2021-09-22 20:43:00,Orinda,California,925,Other,Y
9705145563,2021-09-23 02:12:00,2021-09-10 09:30:00,Highlands Ranch,Colorado,303,Other,Y
2053644758,2021-09-23 02:12:14,2021-09-15 14:20:00,Sterrett,Alabama,205,Other,Y
6178657077,2021-09-23 02:12:43,2021-09-22 17:25:00,Orinda,California,925,Other,Y
8885341803,2021-09-23 02:13:39,2021-09-14 14:12:00,,South Carolina,803,No Subject Provided,Y
5054561321,2021-09-23 02:14:08,2021-09-15 13:36:00,Sterrett,Alabama,205,Other,Y
2056996585,2021-09-23 02:15:27,2021-09-14 16:33:00,Sterrett,Alabama,205,Other,Y
8885325538,2021-09-23 02:15:58,2021-09-13 16:24:00,,South Carolina,803,No Subject Provided,Y
2052531911,2021-09-23 02:17:18,2021-09-14 11:49:00,Sterrett,Alabama,205,Other,Y
6013002339,2021-09-23 02:18:19,2021-09-22 19:53:00,Buffalo Grove,Illinois,847,"Lotteries, prizes  & sweepstakes",Y
3348423557,2021-09-23 02:18:28,2021-09-14 11:40:00,Sterrett,Alabama,205,Other,Y
8033097208,2021-09-23 02:18:37,2021-09-13 16:15:00,,South Carolina,803,No Subject Provided,Y
7169534209,2021-09-23 02:18:57,2021-09-22 18:01:00,East Patchogue,New York,631,Dropped call or no message,Y
8883800836,2021-09-23 02:19:28,2021-09-22 17:29:00,,Rhode Island,401,No Subject Provided,N
8474721722,2021-09-23 02:19:22,2021-09-22 15:13:00,Buffalo Grove,Illinois,847,"Calls pretending to be government, businesses, or family and friends",Y
2056429242,2021-09-23 02:20:56,2021-09-13 15:45:00,Sterrett,Alabama,205,Other,Y
4242131377,2021-09-23 02:21:12,2021-09-22 10:51:00,East Patchogue,New York,631,Warranties  & protection plans,Y
6592463003,2021-09-23 02:22:02,2021-09-13 12:25:00,Sterrett,Alabama,205,Other,Y
6314757740,2021-09-23 02:22:32,2021-09-22 11:12:00,East Patchogue,New York,631,"Energy, solar,  & utilities",Y
3393292617,2021-09-23 02:23:39,2021-09-22 12:04:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
2185064420,2021-09-23 02:24:55,2021-09-22 15:17:00,,Rhode Island,401,No Subject Provided,N
5136961920,2021-09-23 02:25:16,2021-09-10 20:00:00,Sterrett,Alabama,205,Other,Y
6265449476,2021-09-23 02:25:34,2021-09-22 12:21:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
8594902459,2021-09-23 02:25:53,2021-09-21 14:32:00,,Kentucky,859,No Subject Provided,
5136961920,2021-09-23 02:26:42,2021-09-10 10:42:00,Sterrett,Alabama,205,Other,Y
5025860496,2021-09-23 02:27:23,2021-09-22 14:43:00,,Rhode Island,401,No Subject Provided,N
6316542933,2021-09-23 02:27:12,2021-09-22 12:34:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
8595879827,2021-09-23 02:27:41,2021-09-21 14:19:00,,Kentucky,859,Other,
8007556362,2021-09-23 02:28:06,2021-09-22 23:12:00,Hemet,California,951,Other,N
2062791246,2021-09-23 02:28:11,2021-09-10 10:34:00,Sterrett,Alabama,205,Other,Y
8057077060,2021-09-23 02:28:42,2021-09-22 13:10:00,,Rhode Island,401,No Subject Provided,N
5074872988,2021-09-23 02:28:35,2021-09-22 13:34:00,East Patchogue,New York,631,"Energy, solar,  & utilities",Y
,2021-09-23 02:28:38,2021-09-23 00:00:00,,Alabama,205,Medical  & prescriptions,Y
3012418822,2021-09-23 02:28:54,2021-09-23 00:46:00,,Maryland,240,"Calls pretending to be government, businesses, or family and friends",Y
8705637936,2021-09-23 02:29:27,2021-09-10 10:53:00,Sterrett,Alabama,205,Other,Y
3644440782,2021-09-23 02:29:57,2021-09-14 13:41:00,,Kentucky,859,Medical  & prescriptions,N
2293329243,2021-09-23 02:30:50,2021-09-22 13:46:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
8007558551,2021-09-23 02:31:06,2021-09-22 16:25:00,Hemet,California,951,"Reducing your debt (credit cards, mortgage, student loans)",Y
3154602895,2021-09-23 02:31:27,2021-09-10 11:33:00,Sterrett,Alabama,205,Other,Y
4019435956,2021-09-23 02:32:25,2021-09-22 11:48:00,,Rhode Island,401,No Subject Provided,N
6316542933,2021-09-23 02:32:18,2021-09-22 12:34:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
2058285754,2021-09-23 02:33:11,2021-09-10 16:30:00,Sterrett,Alabama,205,Other,Y
9515402920,2021-09-23 02:33:58,2021-09-22 18:32:00,Hemet,California,951,Other,Y
2055097655,2021-09-23 02:34:22,2021-09-09 09:08:00,Sterrett,Alabama,205,Other,Y
9514838586,2021-09-23 02:35:35,2021-09-20 10:34:00,Hemet,California,951,Other,Y
3138806368,2021-09-23 02:36:04,2021-09-22 12:44:00,,Michigan,313,Dropped call or no message,Y
4242504632,2021-09-23 02:36:07,2021-09-09 12:25:00,Sterrett,Alabama,205,Other,Y
3525796234,2021-09-23 02:36:18,2021-09-22 09:30:00,mcalpin,Florida,352,"Calls pretending to be government, businesses, or family and friends",Y
6313675019,2021-09-23 02:36:28,2021-09-22 14:46:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
2095903954,2021-09-23 02:38:11,2021-09-15 19:57:00,Hemet,California,951,Other,N
9169575584,2021-09-23 02:39:02,2021-09-22 16:33:00,,California,916,No Subject Provided,N
4703975977,2021-09-23 02:38:41,2021-09-22 14:55:00,East Patchogue,New York,631,Warranties  & protection plans,Y
7123895522,2021-09-23 02:39:09,2021-09-09 14:45:00,Sterrett,Alabama,205,Other,Y
9513794872,2021-09-23 02:39:55,2021-09-08 14:09:00,Hemet,California,951,Other,Y
,2021-09-23 02:40:05,2021-09-22 15:57:00,East Patchogue,New York,631,"Energy, solar,  & utilities",Y
7123706085,2021-09-23 02:40:13,2021-09-09 15:33:00,Sterrett,Alabama,205,Other,Y
7194356830,2021-09-23 02:40:57,2021-09-22 18:56:00,,Colorado,719,No Subject Provided,Y
8018297684,2021-09-23 02:41:24,2021-09-23 13:54:00,,Michigan,517,Other,Y
,2021-09-23 02:41:52,2021-09-22 18:01:00,East Patchogue,New York,631,Warranties  & protection plans,Y
3179331093,2021-09-23 02:42:36,2021-09-23 22:00:00,Bloomington,Indiana,812,"Reducing your debt (credit cards, mortgage, student loans)",Y
2565874138,2021-09-23 02:43:30,2021-09-08 10:21:00,Sterrett,Alabama,205,Other,Y
2056700303,2021-09-23 02:45:19,2021-09-08 10:50:00,Sterrett,Alabama,205,Other,Y
8056643961,2021-09-23 02:46:59,2021-09-22 20:00:00,Irvine,California,626,Warranties  & protection plans,Y
8452068074,2021-09-23 02:47:00,2021-09-08 11:09:00,Sterrett,Alabama,205,Other,Y
6305037698,2021-09-23 02:47:28,2021-09-22 15:15:00,,Illinois,630,No Subject Provided,
5405865215,2021-09-23 02:48:57,2021-09-22 17:43:00,Bedford,Virginia,540,Dropped call or no message,Y
7864870670,2021-09-23 02:49:36,2021-09-08 12:06:00,Sterrett,Alabama,205,Other,Y
5407075778,2021-09-23 02:50:14,2021-09-22 09:57:00,Bedford,Virginia,540,Dropped call or no message,Y
5136961920,2021-09-23 02:50:42,2021-09-08 12:09:00,Sterrett,Alabama,205,Other,Y
8057272130,2021-09-23 02:51:03,2021-09-20 13:26:00,Santa Barbara,California,805,Warranties  & protection plans,Y
5594087726,2021-09-23 02:51:34,2021-09-22 09:47:00,Bedford,Virginia,540,Dropped call or no message,Y
5122460425,2021-09-23 02:52:04,2021-09-22 18:19:00,,Texas,979,No Subject Provided,Y
7864582413,2021-09-23 02:52:07,2021-09-08 12:18:00,Sterrett,Alabama,205,Other,Y
8033500803,2021-09-23 01:52:09,2021-09-21 14:11:00,,South Carolina,803,No Subject Provided,Y
2052351286,2021-09-23 02:53:11,2021-09-08 15:22:00,Sterrett,Alabama,205,Other,Y
