Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
7865901848,2021-10-05 00:13:37,2021-10-04 14:35:00,Miami,Florida,786,Warranties  & protection plans,N
5054561486,2021-10-05 00:13:45,2021-09-20 21:15:00,Cream Ridge,New Jersey,609,"Calls pretending to be government, businesses, or family and friends",N
3182324064,2021-10-05 00:13:52,2021-09-30 08:49:00,COLLEGE PLACE,Michigan,269,Other,N
2098283851,2021-10-05 00:14:00,2021-10-04 12:08:00,Lilburn,Georgia,770,Other,Y
7702400597,2021-10-05 00:01:26,2021-10-04 17:12:00,Lilburn,Georgia,770,Other,Y
4693275615,2021-10-05 00:01:03,2021-09-28 17:36:00,,Texas,832,No Subject Provided,
8633022350,2021-10-05 00:00:04,2021-10-04 19:27:00,Lilburn,Georgia,770,Other,Y
6099864963,2021-10-05 00:14:48,2021-09-18 01:29:00,Cream Ridge,New Jersey,609,Dropped call or no message,Y
5755732636,2021-10-05 00:15:13,2021-09-29 12:41:00,Miami,Florida,786,Warranties  & protection plans,N
4084952875,2021-10-05 00:15:39,2021-10-04 13:37:00,,California,408,Other,Y
7865846827,2021-10-05 00:16:23,2021-09-28 13:14:00,Miami,Florida,786,Other,N
8005116811,2021-10-05 00:16:23,2021-09-27 11:14:00,Newport Coast,California,651,Other,Y
8889346489,2021-10-05 00:17:55,2021-10-04 15:40:00,Adelphi,Maryland,757,Computer  & technical support,N
9093712180,2021-10-05 00:18:57,2021-10-01 10:39:00,Ontario,California,909,Warranties  & protection plans,Y
6199663250,2021-10-05 00:21:24,2021-09-30 00:00:00,,California,408,Other,Y
8777962231,2021-10-05 00:23:06,2021-10-04 11:50:00,Odessa,Texas,432,Other,Y
7144613772,2021-10-05 00:23:07,2021-10-04 10:31:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
6283453929,2021-10-05 00:25:31,2021-10-04 13:45:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
5628662826,2021-10-05 00:26:52,2021-10-04 15:13:00,,California,562,No Subject Provided,N
2135100342,2021-10-05 00:26:45,2021-09-30 09:42:00,,California,408,Other,Y
8287863365,2021-10-05 00:27:04,2021-10-04 14:27:00,,California,415,Dropped call or no message,Y
3306254110,2021-10-05 00:27:23,2021-09-29 14:00:00,,Ohio,330,Dropped call or no message,Y
7477774797,2021-10-05 00:28:35,2021-10-04 13:13:00,,California,562,No Subject Provided,N
4429506468,2021-10-05 00:28:07,2021-10-04 14:12:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
6202999018,2021-10-05 00:28:27,2021-10-04 14:15:00,,California,415,Other,Y
3304452138,2021-10-05 00:28:37,2021-09-30 10:00:00,,Ohio,330,Dropped call or no message,Y
5625040142,2021-10-05 00:30:27,2021-10-04 13:11:00,,California,562,No Subject Provided,N
8186599309,2021-10-05 00:30:01,2021-10-04 21:18:00,,California,818,Other,Y
3303904164,2021-10-05 00:30:05,2021-09-30 20:00:00,,Ohio,330,Computer  & technical support,Y
2029520469,2021-10-05 00:31:23,2021-09-30 16:00:00,,Ohio,330,Dropped call or no message,Y
2029496089,2021-10-05 00:32:13,2021-10-04 18:26:00,,New York,585,No Subject Provided,N
6094299564,2021-10-05 00:32:37,2021-10-04 12:52:00,,California,562,No Subject Provided,N
3303724674,2021-10-05 00:33:11,2021-10-04 15:00:00,,Ohio,330,Medical  & prescriptions,Y
4154371919,2021-10-05 00:33:19,2021-10-04 16:30:00,San Francisco,California,415,Other,Y
5623061108,2021-10-05 00:34:13,2021-10-04 11:45:00,,California,562,No Subject Provided,N
3305173271,2021-10-05 00:34:13,2021-10-04 19:00:00,,Ohio,330,Dropped call or no message,Y
5625034409,2021-10-05 00:35:12,2021-10-04 19:56:00,San Francisco,California,415,Other,Y
5622631118,2021-10-05 00:36:03,2021-10-04 10:31:00,,California,562,No Subject Provided,N
2052366253,2021-10-05 00:35:38,2021-10-04 08:34:00,Hackleburg,Alabama,205,"Calls pretending to be government, businesses, or family and friends",Y
3305515934,2021-10-05 00:35:50,2021-09-30 15:00:00,,Ohio,330,Dropped call or no message,Y
3305515493,2021-10-05 00:36:55,2021-10-01 16:00:00,,Ohio,330,Dropped call or no message,Y
5109455422,2021-10-05 00:37:51,2021-10-04 09:20:00,,California,562,No Subject Provided,N
8444436574,2021-10-05 00:38:19,2021-10-04 08:00:00,,Ohio,330,Dropped call or no message,Y
8777958959,2021-10-05 00:39:16,2021-10-04 17:00:00,,Ohio,330,Dropped call or no message,Y
3347855510,2021-10-05 00:39:39,2021-10-04 16:42:00,Hackleburg,Alabama,205,"Calls pretending to be government, businesses, or family and friends",Y
8007571251,2021-10-05 00:45:14,2021-10-04 02:43:00,great neck,New York,516,Other,Y
5103064001,2021-10-05 00:47:25,2021-10-02 17:35:00,great neck,New York,516,Other,Y
5103064001,2021-10-05 00:48:26,2021-10-01 12:28:00,great neck,New York,516,Other,Y
6627401661,2021-10-05 00:50:52,2021-10-04 11:24:00,,Washington,360,Other,Y
2192355897,2021-10-05 00:53:09,2021-10-04 10:41:00,,Washington,360,Other,Y
8136505946,2021-10-05 00:54:10,2021-09-26 03:51:00,Lubbock,Texas,806,Dropped call or no message,N
4153290036,2021-10-05 00:54:43,2021-10-04 13:50:00,,California,415,Dropped call or no message,
4752847472,2021-10-05 00:55:40,2021-10-04 08:25:00,,Washington,360,Other,Y
2095545612,2021-10-05 00:56:32,2021-09-29 10:16:00,SOUTH SAN FRANCISCO,California,650,Other,Y
3025036613,2021-10-05 00:57:25,2021-09-29 10:29:00,SOUTH SAN FRANCISCO,California,650,Other,Y
6508672600,2021-10-05 00:58:10,2021-09-29 13:05:00,SOUTH SAN FRANCISCO,California,650,Other,Y
4189872568,2021-10-05 00:59:08,2021-09-29 13:54:00,SOUTH SAN FRANCISCO,California,650,Other,Y
3313076399,2021-10-05 01:00:24,2021-09-29 14:31:00,SOUTH SAN FRANCISCO,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
8205298831,2021-10-05 01:01:09,2021-09-29 14:53:00,SOUTH SAN FRANCISCO,California,650,Other,Y
5093499262,2021-10-05 01:01:54,2021-10-04 11:37:00,Sammamish,Washington,425,Warranties  & protection plans,Y
5076877479,2021-10-05 01:02:04,2021-09-29 15:40:00,SOUTH SAN FRANCISCO,California,650,Other,Y
6506551496,2021-10-05 01:02:52,2021-09-29 20:36:00,SOUTH SAN FRANCISCO,California,650,Dropped call or no message,Y
6508732101,2021-10-05 01:03:48,2021-09-30 07:32:00,SOUTH SAN FRANCISCO,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
2132633223,2021-10-05 01:04:28,2021-09-30 08:07:00,SOUTH SAN FRANCISCO,California,650,Other,Y
9162490506,2021-10-05 01:05:19,2021-09-30 09:25:00,SOUTH SAN FRANCISCO,California,650,Other,Y
8778128688,2021-10-05 01:05:36,2021-10-04 19:34:00,Westwood,New Jersey,201,Other,Y
9713468328,2021-10-05 01:06:12,2021-10-04 13:35:00,Tualatin,Oregon,503,Other,Y
4348372982,2021-10-05 01:06:18,2021-09-30 09:59:00,SOUTH SAN FRANCISCO,California,650,Other,Y
9043954920,2021-10-05 01:07:08,2021-09-30 12:58:00,SOUTH SAN FRANCISCO,California,650,Other,Y
9713468328,2021-10-05 01:07:45,2021-10-04 14:30:00,Tualatin,Oregon,503,Other,Y
3232238679,2021-10-05 01:07:54,2021-10-01 08:54:00,SOUTH SAN FRANCISCO,California,650,Other,Y
7144615276,2021-10-05 01:08:43,2021-10-01 10:32:00,SOUTH SAN FRANCISCO,California,650,Other,Y
8778128688,2021-10-05 01:09:22,2021-10-04 20:11:00,Westwood,New Jersey,201,Other,Y
8444302855,2021-10-05 01:09:26,2021-10-01 13:06:00,SOUTH SAN FRANCISCO,California,650,Other,Y
9713468328,2021-10-05 01:09:39,2021-10-04 20:33:00,Tualatin,Oregon,503,Other,Y
5033156016,2021-10-05 01:10:14,2021-10-04 07:41:00,Tualatin,Oregon,503,Dropped call or no message,Y
5161524247,2021-10-05 01:10:22,2021-10-01 13:56:00,SOUTH SAN FRANCISCO,California,650,Other,Y
6508737385,2021-10-05 01:11:14,2021-10-02 09:34:00,SOUTH SAN FRANCISCO,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
5034682935,2021-10-05 01:11:29,2021-10-04 16:14:00,Tualatin,Oregon,503,Dropped call or no message,Y
6508128197,2021-10-05 01:12:04,2021-10-04 09:42:00,SOUTH SAN FRANCISCO,California,650,Other,Y
6508731734,2021-10-05 01:13:42,2021-10-04 12:16:00,SOUTH SAN FRANCISCO,California,650,"Calls pretending to be government, businesses, or family and friends",N
6508736411,2021-10-05 01:15:07,2021-10-04 13:01:00,SOUTH SAN FRANCISCO,California,650,"Calls pretending to be government, businesses, or family and friends",Y
6508724154,2021-10-05 01:16:06,2021-10-04 13:12:00,SOUTH SAN FRANCISCO,California,650,Other,Y
6507553470,2021-10-05 01:17:03,2021-10-04 13:12:00,SOUTH SAN FRANCISCO,California,650,Other,Y
5708893305,2021-10-05 01:17:17,2021-10-04 16:58:00,,Pennsylvania,570,Other,N
6508330113,2021-10-05 01:18:04,2021-10-04 13:16:00,SOUTH SAN FRANCISCO,California,650,"Reducing your debt (credit cards, mortgage, student loans)",Y
0558489148,2021-10-05 01:18:24,2021-10-04 23:43:00,VICTORIA,Texas,361,Dropped call or no message,N
8188554324,2021-10-05 01:18:26,2021-10-04 17:25:00,,California,213,No Subject Provided,Y
8188554324,2021-10-05 01:18:58,2021-10-04 17:38:00,,California,213,No Subject Provided,Y
5708819171,2021-10-05 01:19:37,2021-10-04 09:24:00,,Pennsylvania,570,Other,N
2093077302,2021-10-05 01:22:35,2021-10-04 15:23:00,Coulterville,California,209,Dropped call or no message,Y
2098877308,2021-10-05 01:24:22,2021-10-04 08:17:00,Coulterville,California,209,Dropped call or no message,Y
8722058921,2021-10-05 01:24:57,2021-10-04 15:39:00,Denver,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
2545622121,2021-10-05 01:26:17,2021-10-04 23:00:00,Dallas,Texas,469,"Calls pretending to be government, businesses, or family and friends",Y
,2021-10-05 01:29:51,2021-10-04 19:06:00,Springfield,Missouri,417,"Calls pretending to be government, businesses, or family and friends",Y
9255671029,2021-10-05 01:31:02,2021-10-04 16:47:00,Walnut Creek,California,925,Dropped call or no message,Y
9047288973,2021-10-05 01:31:36,2021-10-04 18:53:00,,Florida,904,"Calls pretending to be government, businesses, or family and friends",N
8558023457,2021-10-05 01:31:49,2021-10-04 15:48:00,Walnut Creek,California,925,Dropped call or no message,Y
6507204029,2021-10-05 01:32:21,2021-10-01 13:20:00,,California,650,No Subject Provided,N
2762405971,2021-10-05 01:32:32,2021-10-04 15:09:00,Walnut Creek,California,925,Dropped call or no message,Y
7176933494,2021-10-05 01:33:00,2021-10-04 12:02:00,Greencastle,Pennsylvania,717,Other,N
9495165047,2021-10-05 01:33:34,2021-10-04 11:30:00,,California,650,No Subject Provided,N
5594143210,2021-10-05 01:33:14,2021-10-04 13:08:00,Walnut Creek,California,925,Dropped call or no message,Y
8172664566,2021-10-05 01:33:23,2021-10-05 00:00:00,Dallas,Texas,469,"Calls pretending to be government, businesses, or family and friends",Y
6505867693,2021-10-05 01:34:08,2021-10-04 10:33:00,Walnut Creek,California,925,Dropped call or no message,Y
4127712879,2021-10-05 01:38:49,2021-09-24 16:30:00,Greencastle,Pennsylvania,717,Other,Y
2672190909,2021-10-05 01:41:22,2021-09-15 15:36:00,Greencastle,Pennsylvania,717,Other,Y
2673205785,2021-10-05 01:53:18,2021-10-04 12:54:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
8778128688,2021-10-05 01:53:58,2021-10-04 20:11:00,Westwood,New Jersey,201,Other,Y
8889346489,2021-10-05 01:54:22,2021-10-01 23:29:00,,Virginia,757,"Calls pretending to be government, businesses, or family and friends",N
6313371194,2021-10-05 01:54:55,2021-10-04 16:20:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
5592632550,2021-10-05 01:56:47,2021-10-01 09:06:00,,California,559,Other,N
9419818508,2021-10-05 02:01:23,2021-09-30 00:00:00,,Virginia,804,No Subject Provided,
8012019276,2021-10-05 01:58:04,2021-10-04 15:23:00,salt lake city,Utah,801,Other,N
6317291479,2021-10-05 01:58:09,2021-10-04 16:43:00,East Patchogue,New York,631,"Reducing your debt (credit cards, mortgage, student loans)",Y
5592578669,2021-10-05 01:58:17,2021-10-01 09:13:00,,California,559,Other,N
5593373042,2021-10-05 02:00:07,2021-10-01 10:40:00,,California,559,Other,N
,2021-10-05 02:00:10,2021-10-04 18:00:00,,Arizona,928,Other,Y
8083538260,2021-10-05 02:00:24,2021-10-04 10:07:00,Mililani,Hawaii,808,Medical  & prescriptions,N
5304081066,2021-10-05 02:01:24,2021-10-04 12:41:00,Orinda,California,925,Other,Y
5616979543,2021-10-05 02:01:46,2021-10-04 14:49:00,West Palm Beach,Florida,561,Other,Y
5102968625,2021-10-05 02:02:16,2021-10-04 10:51:00,Orinda,California,925,Other,Y
3237434877,2021-10-05 02:02:49,2021-10-04 16:57:00,East Patchogue,New York,631,Other,Y
9256848459,2021-10-05 02:03:06,2021-10-04 09:54:00,Orinda,California,925,Other,Y
3237042802,2021-10-05 02:06:22,2021-10-04 17:35:00,East Patchogue,New York,631,Other,Y
3235280398,2021-10-05 02:11:42,2021-10-04 10:32:00,,California,323,Other,Y
5592794790,2021-10-05 02:14:42,2021-10-01 13:17:00,,California,559,Other,N
7075043617,2021-10-05 02:16:43,2021-10-01 13:33:00,,California,559,Other,N
8584343408,2021-10-05 02:17:00,2021-10-04 10:00:00,San Diego,California,858,Warranties  & protection plans,Y
4132230036,2021-10-05 02:18:44,2021-09-30 16:56:00,East Boston,Massachusetts,617,Medical  & prescriptions,Y
6692594740,2021-10-05 02:18:48,2021-10-04 12:00:00,Orange,California,714,Other,N
7086770342,2021-10-05 02:19:37,2021-10-04 00:00:00,Ketchikan,Alaska,907,Other,Y
5803603495,2021-10-05 02:21:35,2021-10-04 07:48:00,Ketchikan,Alaska,907,Other,Y
7083989646,2021-10-05 02:22:59,2021-10-04 08:37:00,Ketchikan,Alaska,907,Other,Y
7082706054,2021-10-05 02:24:06,2021-10-04 10:57:00,Ketchikan,Alaska,907,Other,Y
,2021-10-05 02:24:39,2021-10-04 00:00:00,,California,714,Home improvement  & cleaning,Y
2024558888,2021-10-05 02:24:54,2021-10-04 22:52:00,Pasadena,California,626,Other,Y
6817972843,2021-10-05 02:25:31,2021-10-04 13:26:00,Ketchikan,Alaska,907,Other,Y
2135260603,2021-10-05 02:32:34,2021-10-04 08:06:00,Clovis,California,559,Other,Y
7205133218,2021-10-05 02:32:37,2021-09-26 15:01:00,DENVER,Colorado,720,Vacation  & timeshares,N
5598479258,2021-10-05 02:33:12,2021-10-04 09:02:00,Clovis,California,559,Other,Y
5592154444,2021-10-05 02:33:55,2021-10-04 10:50:00,Clovis,California,559,Other,Y
2097592649,2021-10-05 02:34:34,2021-10-04 12:06:00,Clovis,California,559,Other,Y
5304887206,2021-10-05 02:35:18,2021-10-04 12:30:00,Clovis,California,559,Warranties  & protection plans,Y
4088936145,2021-10-05 02:35:30,2021-10-04 07:58:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8445889782,2021-10-05 02:36:04,2021-10-04 12:39:00,Clovis,California,559,Medical  & prescriptions,Y
4088936145,2021-10-05 02:36:15,2021-10-04 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
5596986487,2021-10-05 02:36:33,2021-10-04 13:24:00,Clovis,California,559,Other,Y
6504916786,2021-10-05 02:37:09,2021-10-04 14:03:00,Clovis,California,559,Other,Y
2093963869,2021-10-05 02:37:44,2021-10-04 14:14:00,Clovis,California,559,Other,Y
618634491711,2021-10-05 02:38:15,2021-10-04 07:58:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
5595866479,2021-10-05 02:38:17,2021-10-04 14:40:00,Clovis,California,559,Other,Y
2097592590,2021-10-05 02:38:52,2021-10-04 15:04:00,Clovis,California,559,Other,Y
618634491711,2021-10-05 02:39:19,2021-10-04 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
2097966544,2021-10-05 02:39:31,2021-10-04 15:38:00,Clovis,California,559,Other,Y
5593448436,2021-10-05 02:40:02,2021-10-04 16:55:00,Clovis,California,559,Other,Y
5592196271,2021-10-05 02:40:35,2021-10-04 17:44:00,Clovis,California,559,Other,Y
6786539771,2021-10-05 02:43:20,2021-07-12 14:04:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
2297769326,2021-10-05 02:44:49,2021-05-11 09:00:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
5613121285,2021-10-05 02:45:45,2021-10-04 19:15:00,Memphis,Tennessee,901,Computer  & technical support,Y
2293535392,2021-10-05 02:46:11,2021-06-17 14:15:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
5306272032,2021-10-05 02:47:27,2021-10-01 10:36:00,,California,408,Dropped call or no message,Y
2294022382,2021-10-05 02:47:49,2021-07-15 15:05:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
5127177586,2021-10-05 02:49:14,2021-10-04 10:38:00,,California,408,Dropped call or no message,Y
6062861368,2021-10-05 02:49:31,2021-08-23 11:28:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
2294354726,2021-10-05 02:51:21,2021-03-18 17:24:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
9096898332,2021-10-05 02:52:06,2021-09-29 21:37:00,,California,408,Dropped call or no message,Y
8332688085,2021-10-05 02:01:24,2021-10-04 00:00:00,,Oregon,541,No Subject Provided,Y
8332677690,2021-10-05 02:01:24,2021-10-04 00:00:00,,Nevada,702,No Subject Provided,Y
7734876322,2021-10-05 02:54:51,2021-08-21 12:05:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
7066255399,2021-10-05 02:56:48,2021-08-02 15:11:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
2052588125,2021-10-05 02:58:12,2021-10-04 12:00:00,Helena,Alabama,205,Other,Y
3122752562,2021-10-05 02:58:57,2021-09-03 12:09:00,Pella,Iowa,641,"Calls pretending to be government, businesses, or family and friends",Y
7634014712,2021-10-05 03:03:06,2021-10-04 08:44:00,,Wisconsin,262,No Subject Provided,Y
5742056182,2021-10-05 03:03:14,2021-10-04 18:22:00,W. Yarmouth,Massachusetts,508,Dropped call or no message,
9383882488,2021-10-05 03:13:12,2021-10-04 17:51:00,W. Yarmouth,Massachusetts,508,Dropped call or no message,
7759692264,2021-10-05 03:16:33,2021-10-04 03:31:00,Las Vegas,Nevada,702,Warranties  & protection plans,Y
9367074273,2021-10-05 03:19:53,2021-10-05 01:00:00,Dallas,Texas,469,"Calls pretending to be government, businesses, or family and friends",Y
0,2021-10-05 03:24:22,2021-09-29 15:08:00,,Ohio,513,"Calls pretending to be government, businesses, or family and friends",N
9192012113,2021-10-05 03:27:59,2021-10-02 15:00:00,Graham,North Carolina,919,No Subject Provided,N
7252297277,2021-10-05 03:29:21,2021-10-04 18:38:00,Brooklyn,Nevada,725,Charities,Y
4257285776,2021-10-05 03:32:20,2021-10-04 14:48:00,Spanaway,Washington,253,"Reducing your debt (credit cards, mortgage, student loans)",N
4257285776,2021-10-05 03:33:31,2021-10-04 15:06:00,Spanaway,Washington,253,"Reducing your debt (credit cards, mortgage, student loans)",N
8665746766,2021-10-05 03:36:45,2021-10-04 16:10:00,,California,916,No Subject Provided,N
9163861112,2021-10-05 03:38:20,2021-10-04 14:49:00,,California,916,No Subject Provided,N
5304881714,2021-10-05 03:39:54,2021-10-04 14:22:00,,California,916,No Subject Provided,N
4058706848,2021-10-05 03:39:26,2021-10-04 13:48:00,,Oklahoma,405,Other,Y
4058682056,2021-10-05 03:41:17,2021-10-04 12:50:00,,Oklahoma,405,Other,Y
3232354140,2021-10-05 03:43:10,2021-10-04 11:18:00,Kailua,Hawaii,808,Dropped call or no message,N
8082678195,2021-10-05 03:44:54,2021-10-04 10:09:00,Kailua,Hawaii,808,Dropped call or no message,N
5048146424,2021-10-05 03:46:33,2021-10-02 18:00:00,Kailua,Hawaii,808,Dropped call or no message,N
5403466541,2021-10-05 03:48:26,2021-10-04 20:05:00,Bedford,Virginia,540,Dropped call or no message,Y
5405865113,2021-10-05 03:49:57,2021-10-04 15:37:00,Bedford,Virginia,540,Dropped call or no message,Y
2292166570,2021-10-05 03:51:16,2021-10-04 12:27:00,Bedford,Virginia,540,Dropped call or no message,Y
3319030757,2021-10-05 03:55:43,2021-10-05 00:31:00,,California,408,No Subject Provided,Y
8564817934,2021-10-05 04:00:33,2021-10-02 19:42:00,,New Jersey,609,No Subject Provided,N
8564817934,2021-10-05 04:02:31,2021-10-02 20:23:00,,New Jersey,609,No Subject Provided,N
2029261395,2021-10-05 04:04:21,2021-10-04 10:39:00,,New Jersey,609,No Subject Provided,N
3048363385,2021-10-05 04:06:41,2021-10-04 20:43:00,,New Jersey,609,No Subject Provided,N
4124303876,2021-10-05 04:33:33,2021-10-04 00:00:00,Washington,District of Columbia,202,Other,Y
5206002639,2021-10-05 04:39:47,2021-10-04 16:51:00,Tucson,Arizona,520,Other,Y
5203465883,2021-10-05 04:40:31,2021-10-04 04:41:00,Tucson,Arizona,520,Other,Y
9542313634,2021-10-05 04:42:46,2021-10-04 08:27:00,,California,818,Other,Y
2247991932,2021-10-05 04:51:05,2021-10-04 09:07:00,,Illinois,224,No Subject Provided,N
8773520297,2021-10-05 04:52:35,2021-10-01 10:11:00,,Illinois,224,No Subject Provided,Y
3312045056,2021-10-05 04:54:05,2021-10-04 11:55:00,,Illinois,224,No Subject Provided,N
1410200506,2021-10-05 04:53:39,2021-10-01 15:51:00,FLORENCE,Kentucky,859,No Subject Provided,
8186231119,2021-10-05 04:54:23,2021-10-04 11:24:00,,California,818,Home improvement  & cleaning,N
3312045056,2021-10-05 04:55:31,2021-10-04 15:53:00,,Illinois,224,No Subject Provided,N
9252176166,2021-10-05 04:56:04,2021-10-04 15:07:00,San Jose,California,408,Other,N
2247759315,2021-10-05 04:57:30,2021-10-04 17:06:00,,Illinois,224,No Subject Provided,N
2242042842,2021-10-05 04:58:56,2021-10-04 18:30:00,,Illinois,224,No Subject Provided,N
2103196538,2021-10-05 05:03:32,2021-10-04 17:59:00,Lubbock,Texas,806,Warranties  & protection plans,Y
4087706678,2021-10-05 05:03:35,2021-10-04 13:12:00,San Jose,California,408,Other,Y
8184178366,2021-10-05 05:04:43,2021-10-04 11:00:00,,California,818,"Calls pretending to be government, businesses, or family and friends",Y
4085716235,2021-10-05 05:14:54,2021-10-04 10:31:00,San Jose,California,408,Other,Y
,2021-10-05 05:21:59,2021-10-05 14:35:00,,Puerto Rico,787,"Lotteries, prizes  & sweepstakes",N
5168302777,2021-10-05 05:30:25,2021-10-05 03:41:00,Surfside Beach,South Carolina,843,"Lotteries, prizes  & sweepstakes",Y
2674921874,2021-10-05 05:40:43,2021-10-04 18:23:00,Coatesville,Pennsylvania,484,Warranties  & protection plans,Y
8775706141,2021-10-05 05:44:10,2021-10-04 11:45:00,Coatesville,Pennsylvania,484,Other,Y
2202062892,2021-10-05 05:55:22,2021-10-02 16:29:00,,Ohio,614,Other,
5072296485,2021-10-05 05:55:25,2021-10-04 13:10:00,La Jolla,California,858,Other,
6142589734,2021-10-05 05:56:35,2021-10-04 15:37:00,,Ohio,614,Other,Y
8882255306,2021-10-05 05:59:18,2021-10-04 17:36:00,Hudson,New York,914,"Calls pretending to be government, businesses, or family and friends",N
4127171967,2021-10-05 06:02:55,2021-10-04 07:12:00,,Pennsylvania,610,Dropped call or no message,Y
2293586456,2021-10-05 06:04:03,2021-10-04 18:54:00,,Pennsylvania,610,Dropped call or no message,Y
6413234390,2021-10-05 06:05:05,2021-10-04 16:00:00,,Pennsylvania,610,Dropped call or no message,Y
2708558982,2021-10-05 06:06:14,2021-10-04 11:20:00,,Pennsylvania,610,Dropped call or no message,Y
9196789185,2021-10-05 06:07:24,2021-10-04 07:02:00,,North Carolina,919,Other,Y
8564822898,2021-10-05 06:09:38,2021-10-04 15:59:00,Mount Laurel,New Jersey,856,Dropped call or no message,N
2066727338,2021-10-05 06:11:14,2021-10-04 10:18:00,Mount Laurel,New Jersey,856,Dropped call or no message,N
