Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8773734223,2021-09-20 09:02:31,2021-09-17 09:55:00,,Maryland,410,No Subject Provided,Y
3018597627,2021-09-20 09:02:59,2021-09-17 09:36:00,,Maryland,410,No Subject Provided,Y
6464482972,2021-09-20 09:03:11,2021-09-20 08:20:00,,Georgia,770,No Subject Provided,Y
3842065085,2021-09-20 09:03:16,2021-09-16 13:08:00,Nicholasville,Kentucky,859,Other,Y
8383860362,2021-09-20 09:03:27,2021-09-17 09:14:00,,Maryland,410,No Subject Provided,Y
,2021-09-20 09:04:09,2021-09-20 00:00:00,Dover,Delaware,302,Other,Y
8162070335,2021-09-20 09:04:26,2021-09-19 16:51:00,Liberty,Missouri,816,Other,Y
3156895006,2021-09-20 09:04:43,2021-09-16 13:27:00,Nicholasville,Kentucky,859,Other,Y
8565748098,2021-09-20 09:04:46,2021-09-20 08:59:00,WEST ROXBURY,Massachusetts,617,"Energy, solar,  & utilities",Y
2393882697,2021-09-20 09:05:08,2021-09-15 15:11:00,Upton,Massachusetts,508,Other,Y
8592234302,2021-09-20 09:06:13,2021-09-16 13:37:00,Nicholasville,Kentucky,859,Other,Y
8138745359,2021-09-20 09:07:00,2021-09-16 17:56:00,TAMPA,Florida,813,"Calls pretending to be government, businesses, or family and friends",Y
2526162072,2021-09-20 09:07:26,2021-09-20 09:04:00,Raleigh,North Carolina,919,Warranties  & protection plans,Y
8592114470,2021-09-20 09:07:53,2021-09-16 15:00:00,Nicholasville,Kentucky,859,Other,Y
5513162844,2021-09-20 09:08:18,2021-09-16 11:16:00,Upton,Massachusetts,508,Other,
8138741543,2021-09-20 09:08:42,2021-09-17 18:39:00,TAMPA,Florida,813,"Calls pretending to be government, businesses, or family and friends",Y
5024567219,2021-09-20 09:09:29,2021-09-16 15:44:00,Nicholasville,Kentucky,859,Other,Y
8777150545,2021-09-20 09:09:46,2021-09-20 09:08:00,,New York,914,No Subject Provided,
8448881627,2021-09-20 09:10:18,2021-09-17 16:52:00,,New York,914,No Subject Provided,
5512847327,2021-09-20 09:10:22,2021-09-20 08:39:00,Clifton,New Jersey,973,Dropped call or no message,N
9147769135,2021-09-20 09:10:48,2021-09-16 18:10:00,,New York,914,No Subject Provided,
5717735681,2021-09-20 09:10:49,2021-09-20 09:04:00,Waynesboro,Virginia,540,Warranties  & protection plans,Y
8592237255,2021-09-20 09:10:53,2021-09-16 15:53:00,Nicholasville,Kentucky,859,Dropped call or no message,Y
3155629817,2021-09-20 09:11:22,2021-09-16 17:51:00,,New York,914,No Subject Provided,
9378136275,2021-09-20 09:11:29,2021-09-20 09:06:00,,Ohio,216,No Subject Provided,Y
8332641386,2021-09-20 09:11:47,2021-09-16 11:09:00,,New York,914,No Subject Provided,
2392641982,2021-09-20 09:12:00,2021-09-17 16:58:00,TAMPA,Florida,813,Home security  & alarms,Y
8592235178,2021-09-20 09:12:17,2021-09-16 16:17:00,Nicholasville,Kentucky,859,Other,
6173210793,2021-09-20 09:12:52,2021-09-20 09:09:00,WEST ROXBURY,Massachusetts,617,Dropped call or no message,Y
9734367423,2021-09-20 09:13:18,2021-09-20 09:09:00,Clifton,New Jersey,973,Dropped call or no message,N
2622189137,2021-09-20 09:13:22,2021-09-15 11:00:00,,New York,914,No Subject Provided,
8137715665,2021-09-20 09:13:29,2021-09-20 09:03:00,,Florida,305,No Subject Provided,
8595454596,2021-09-20 09:13:37,2021-09-16 18:00:00,Nicholasville,Kentucky,859,Other,Y
8137256892,2021-09-20 09:13:41,2021-09-16 14:09:00,TAMPA,Florida,813,Other,Y
9147744052,2021-09-20 09:13:51,2021-09-14 18:40:00,,New York,914,No Subject Provided,
3057233054,2021-09-20 09:14:16,2021-09-20 09:03:00,,Florida,305,No Subject Provided,
8777524756,2021-09-20 09:14:18,2021-09-13 16:44:00,,New York,914,No Subject Provided,
2037718018,2021-09-20 09:14:24,2021-09-20 09:06:00,,Connecticut,203,Warranties  & protection plans,Y
3203565276,2021-09-20 09:14:35,2021-09-20 08:05:00,Bloomington,Minnesota,763,Charities,N
9103984185,2021-09-20 09:14:37,2021-09-20 09:11:00,Fayetteville,North Carolina,910,Dropped call or no message,Y
8179048304,2021-09-20 09:14:45,2021-09-13 16:34:00,,New York,914,No Subject Provided,
,2021-09-20 09:14:53,2021-09-20 08:14:00,Lanoka Harbor,New Jersey,609,Other,
2767386524,2021-09-20 09:15:08,2021-09-16 19:58:00,Nicholasville,Kentucky,859,Other,Y
2404105954,2021-09-20 09:15:56,2021-09-20 08:47:00,,District of Columbia,202,No Subject Provided,N
8444426076,2021-09-20 09:15:21,2021-09-13 13:16:00,,New York,914,No Subject Provided,
7576564295,2021-09-20 09:15:32,2021-09-19 11:51:00,Virginia Beach,Virginia,757,Other,Y
2546282819,2021-09-20 09:15:43,2021-09-19 16:44:00,KILLEEN,Texas,254,"Calls pretending to be government, businesses, or family and friends",Y
2058138867,2021-09-20 09:15:46,2021-09-20 08:11:00,Gurley,Alabama,256,Dropped call or no message,Y
8444414188,2021-09-20 09:15:56,2021-09-13 10:41:00,,New York,914,No Subject Provided,
9084307418,2021-09-20 09:15:58,2021-09-20 09:13:00,Jersey City,New Jersey,201,Other,N
2546285070,2021-09-20 09:16:14,2021-09-19 16:15:00,KILLEEN,Texas,254,"Calls pretending to be government, businesses, or family and friends",Y
9282493011,2021-09-20 09:16:27,2021-09-11 14:05:00,,New York,914,No Subject Provided,
8408882029,2021-09-20 09:16:34,2021-09-10 15:59:00,Lake Mary,Florida,321,Other,Y
8332641425,2021-09-20 09:16:58,2021-09-11 09:35:00,,New York,914,No Subject Provided,
2546288646,2021-09-20 09:17:00,2021-09-19 16:09:00,KILLEEN,Texas,254,"Calls pretending to be government, businesses, or family and friends",Y
9104279825,2021-09-20 09:17:07,2021-09-20 00:00:00,,North Carolina,704,Warranties  & protection plans,Y
5853167701,2021-09-20 09:17:22,2021-09-10 11:54:00,,New York,914,No Subject Provided,
7032497626,2021-09-20 09:17:26,2021-09-13 13:28:00,Manassas,Virginia,703,Warranties  & protection plans,Y
2546288938,2021-09-20 09:17:33,2021-09-19 16:04:00,KILLEEN,Texas,254,"Calls pretending to be government, businesses, or family and friends",Y
5162568779,2021-09-20 09:17:51,2021-09-09 09:29:00,,New York,914,No Subject Provided,
